biog_id	name	성명	name_alt	name_alt2	choronym	office	reference	vol	leaf	side
E901424	金自中	김자중			義城 金		安東權氏成化譜	2	45	b
E901426	金克均	김극균			彦陽 金	 	安東權氏成化譜	2	45	b
E901428	崔敬本	최경본				察訪	安東權氏成化譜	2	45	b
E901430	尹達蒙	윤달몽			坡平 尹		安東權氏成化譜	2	45	b
EA03137	崔炳	최병				護軍	安東權氏成化譜	2	45	b
E201803	安琮	안종			順興 安		安東權氏成化譜	2	46	a
E300910	李孝伯	이효백			全州 李	新宗君	安東權氏成化譜	2	46	a
E301230	金壽億	김수억			尙州 金	大護軍	安東權氏成化譜	2	46	a
E301345	李和	이화			全州 李	領敦寧	安東權氏成化譜	2	46	a
E301349	李淑	이숙			全州 李	完川君	安東權氏成化譜	2	46	a
E301351	安致	안구	安玖		順興 安	判事	安東權氏成化譜	2	46	a
E301354	李穰	이양	李		全州 李	贊成	安東權氏成化譜	2	46	a
E301356	李承胤	이승윤	李		全州 李	獻納	安東權氏成化譜	2	46	a
E301358	李穫	이확	李		全州 李	知敦寧	安東權氏成化譜	2	46	a
E301360	李升老	이승로	李承老		全州 李		安東權氏成化譜	2	46	a
E301361	李仲老		李守老		全州 李		安東權氏成化譜	2	46	a
E301362	李季老	이계로			全州 李	 	安東權氏成化譜	2	46	a
E301376	沈寶	심보	沈		豊山 沈	總制	安東權氏成化譜	2	46	a
E301380	崔景禮	최경례	崔		江陵 崔	僉知	安東權氏成化譜	2	46	a
E301383	全吉昌	전길창	全			 	安東權氏成化譜	2	46	a
E505911	安瑚	안호	安		順興 安	持平	安東權氏成化譜	2	46	a
E505965	楊子瞻	양자첨	楊		南原 楊	司紙	安東權氏成化譜	2	46	a
E506098	安琛	안침	安		順興 安	修撰	安東權氏成化譜	2	46	a
E506116	安璣	안기	安		順興 安	生員	安東權氏成化譜	2	46	a
E802351	李順亨	이순형	李		全義 李		安東權氏成化譜	2	46	a
E900156	李景昌	이경창	李		羽溪 李		安東權氏成化譜	2	46	a
E904028	安知歸	안지귀	安		順興 安	大司成	安東權氏成化譜	2	46	a
EA03156	安汝止	안여지	安			司直	安東權氏成化譜	2	46	a
EA03161	朴林茂	박임무	朴		密陽 朴		安東權氏成化譜	2	46	a
E300088	李永瑞	이영서			平昌 李	正郞	安東權氏成化譜	2	46	b
E301387	趙崇	조숭	趙		漢陽 趙	司正	安東權氏成化譜	2	46	b
E301396	安修道	안수도	安		順興 安	丞	安東權氏成化譜	2	46	b
E301400	安貴孫	안귀손	安		順興 安	別侍	安東權氏成化譜	2	46	b
E301409	李宗美	이종미	李		平昌 李	主簿	安東權氏成化譜	2	46	b
E301414	盧公著	노공저	盧		交河 盧	司評	安東權氏成化譜	2	46	b
E301418	柳輊	유지	柳		文化 柳		安東權氏成化譜	2	46	b
E301420	李季童	이계동	李季仝		平昌 李	判官	安東權氏成化譜	2	46	b
E301421	李義敬	이의경	李		全州 李		安東權氏成化譜	2	46	b
E301426	李孝敬	이효경	李		全州 李		安東權氏成化譜	2	46	b
E301433	李湛	이담	李		全州 李	摠制	安東權氏成化譜	2	46	b
E301463	李洄	이회	李		全州 李	僉摠制	安東權氏成化譜	2	46	b
E301466	卞範	변범	卞			 	安東權氏成化譜	2	46	b
E301470	李諶	이심	李		全州 李		安東權氏成化譜	2	46	b
E301471	黃義軒	황의헌	黃		昌原 黃		安東權氏成化譜	2	46	b
E401275	李漸	이점	李		全州 李	留後	安東權氏成化譜	2	46	b
E401656	李澄	이징	李		全州 李	判府事	安東權氏成化譜	2	46	b
E201175	李宗仁	이종인	李		碧珍 李	生員	安東權氏成化譜	2	47	a
E301513	李敷					上將	安東權氏成化譜	2	47	a
E301521	邊希哲				原州 邊		安東權氏成化譜	2	47	a
E301534	崔思厚				慶州 崔	郡事	安東權氏成化譜	2	47	a
E301535	崔自濱				慶州 崔	監正	安東權氏成化譜	2	47	a
E301537	崔長孫				慶州 崔		安東權氏成化譜	2	47	a
E301540	崔自泳	최자영	崔		慶州 崔	 	安東權氏成化譜	2	47	a
E301542	安克祥					通贊	安東權氏成化譜	2	47	a
E301544	崔自澴				慶州 崔	司直	安東權氏成化譜	2	47	a
E301551	盧信達				長淵 盧	別侍	安東權氏成化譜	2	47	a
E301634	李厚	이후	李		碧珍 李	縣監	安東權氏成化譜	2	47	a
E301640	李宗禮	이종례	李		碧珍 李	上將	安東權氏成化譜	2	47	a
E301641	李宗信	이종신	李		碧珍 李	僉知	安東權氏成化譜	2	47	a
E301645	李宗幹	이종간	李		碧珍 李	司直	安東權氏成化譜	2	47	a
E401193	李天達	이천달	李建之		碧珍 李	別將	安東權氏成化譜	2	47	a
E301646	李末丁	이말정	李末貞		碧珍 李	僉知	安東權氏成化譜	2	47	b
E301648	禹從周	우종주			碧珍 禹	進士	安東權氏成化譜	2	47	b
E301656	權孝良	권효량	權		安東 權	舍人	安東權氏成化譜	2	47	b
E301674	李渫	이설			星州 李	生員	安東權氏成化譜	2	47	b
E301676	朴猷	박추			密陽 朴	判事	安東權氏成化譜	2	47	b
E301678	羅洪䋨	나홍부	羅		壽城 羅	主簿	安東權氏成化譜	2	47	b
E301681	羅緟		羅		壽城 羅	 	安東權氏成化譜	2	47	b
E301682	羅絟	나전	羅		壽城 羅	 	安東權氏成化譜	2	47	b
E301683	羅繻	나수	羅		壽城 羅	 	安東權氏成化譜	2	47	b
E301685	羅紳	나신	羅		壽城 羅	 	安東權氏成化譜	2	47	b
E301686	朴炯	박형	朴		高靈 朴	都節制使	安東權氏成化譜	2	47	b
E301690	鄭吉恒	정길항	鄭			別侍	安東權氏成化譜	2	47	b
E301698	李忠剛	이충강	李				安東權氏成化譜	2	47	b
E301700	柳伯根	유백근	柳			監察	安東權氏成化譜	2	47	b
E301701	柳龍門	유용문	柳				安東權氏成化譜	2	47	b
E301712	柳保門	유보문	柳				安東權氏成化譜	2	47	b
E301718	朴陽孫	박양손	朴		密陽 朴	縣監	安東權氏成化譜	2	47	b
E402610	柳夏	유하	柳			壇直	安東權氏成化譜	2	47	b
E301725	康居禮	강거례	康		信川 康	郡事	安東權氏成化譜	2	48	a
E301729	金之慶	김지경	金		善山 金	監司	安東權氏成化譜	2	48	a
E301731	康愓	강척	康		信川 康	司直	安東權氏成化譜	2	48	a
E301740	康仲珍	강중진	康		信川 康	生員	安東權氏成化譜	2	48	a
E301748	柳溟	유명	柳		文化 柳	郡事	安東權氏成化譜	2	48	a
E301750	柳仲根	유중근	柳				安東權氏成化譜	2	48	a
E301751	柳承茂	유승무	柳			司正	安東權氏成化譜	2	48	a
E301755	朴榮根	박영근	朴			錄事	安東權氏成化譜	2	48	a
E301760	柳叔根	유숙근	柳			 	安東權氏成化譜	2	48	a
E301761	柳絮	유서				僉正	安東權氏成化譜	2	48	a
E301770	柳浮	유부	柳敷			 	安東權氏成化譜	2	48	a
E301841	河閏	하윤	河潤		晉州 河		安東權氏成化譜	2	48	a
E302228	金應棋	김응기	金應箕		善山 金		安東權氏成化譜	2	48	a
EB00754	柳從源	유종원	柳		文化 柳	護軍	安東權氏成化譜	2	48	a
EB00793	周郁	주욱	周			護軍	安東權氏成化譜	2	48	a
EB00795	金義輔	김의보	金			護軍	安東權氏成化譜	2	48	a
EB00797	卞丞袒	변승단	卞			別侍	安東權氏成化譜	2	48	a
fc3d0119-c487-40b2-badc-51b14c396ff8	柳鐵柱				文化 柳		安東權氏成化譜	2	48	a
56411132-b48f-46ae-8dd5-e425086a36fa	李宗堯				碧珍 李	錄事	安東權氏成化譜	2	48	b
E301776	南珣				宜寧 南	 	安東權氏成化譜	2	48	b
E301792	南琦				宜寧 南	別侍	安東權氏成化譜	2	48	b
E301794	南環				宜寧 南	進士	安東權氏成化譜	2	48	b
E301797	南叔文	남숙문	南		宜寧 南		安東權氏成化譜	2	48	b
E301798	李景衍	이경연	李景行		羽溪 李	別侍	安東權氏成化譜	2	48	b
E301807	李孟專	이맹전	李		碧珍 李	署令	安東權氏成化譜	2	48	b
E301809	李恂	이순	李		碧珍 李	敎授	安東權氏成化譜	2	48	b
E301830	朴斯悌	박사제	朴			殿直	安東權氏成化譜	2	48	b
E301845	李惇	이돈	李		碧珍 李		安東權氏成化譜	2	48	b
E301862	李瑞		李?		碧珍 李		安東權氏成化譜	2	48	b
E301890	李怡	이이	李		碧珍 李		安東權氏成化譜	2	48	b
E301898	李仲專	이중전	李		碧珍 李	敎導	安東權氏成化譜	2	48	b
E301899	李處衡	이처형	李		碧珍 李	縣監	安東權氏成化譜	2	48	b
E301902	李守衡	이수형	李		碧珍 李	生員	安東權氏成化譜	2	48	b
E301903	李次衡	이차형	李		碧珍 李	通贊	安東權氏成化譜	2	48	b
E301905	柳孝潭	유효담	柳		全州 柳		安東權氏成化譜	2	48	b
E400947	南仲文	남중문	南		宜寧 南	護軍	安東權氏成化譜	2	48	b
E402612	南瑾	남근	南		宜寧 南	佐郞	安東權氏成化譜	2	48	b
E402613	李審之	이심지	李		碧珍 李	判事	安東權氏成化譜	2	48	b
E100784	金順生	김순생	金		淸風 金	相禮	安東權氏成化譜	2	49	a
E301909	李叔專	이숙전	李		碧珍 李	護軍	安東權氏成化譜	2	49	a
E301910	李玗	이간			碧珍 李	監察	安東權氏成化譜	2	49	a
E301945	白仲信	백중신	白			護軍	安東權氏成化譜	2	49	a
E301947	柳孝智	유효지	柳孝池		全州 柳		安東權氏成化譜	2	49	a
E301959	宋乙開	송을개	宋		礪山 宋	正郞	安東權氏成化譜	2	49	a
E301961	楊道	양도	楊		中和 楊	郡事	安東權氏成化譜	2	49	a
E301964	楊石堅	양석견	楊		中和 楊	郡守	安東權氏成化譜	2	49	a
E301969	楊有沚	양유지	楊		中和 楊	忠贊衛	安東權氏成化譜	2	49	a
E301971	楊有汀	양유정	楊		中和 楊	忠贊衛	安東權氏成化譜	2	49	a
E301974	金吉通	김길통	金		淸風 金	判書	安東權氏成化譜	2	49	a
E301978	金順敬	김순경	金		淸風 金		安東權氏成化譜	2	49	a
E301979	金唐	김당	金		淸風 金		安東權氏成化譜	2	49	a
E301986	金虞	김우	金		淸風 金		安東權氏成化譜	2	49	a
E302006	金順命	김순명	金		淸風 金	參判	安東權氏成化譜	2	49	a
E302008	金世英	김세영	金		淸風 金		安東權氏成化譜	2	49	a
E302019	金順中	김순중	金		淸風 金	司猛	安東權氏成化譜	2	49	a
E302020	李末專	이말전	李		碧珍 李	司正	安東權氏成化譜	2	49	a
E302021	李頼	이뢰	李		碧珍 李	 	安東權氏成化譜	2	49	a
E302022	李輔	이보	李		碧珍 李	 	安東權氏成化譜	2	49	a
E302024	李季專	이계전	李		碧珍 李	留守	安東權氏成化譜	2	49	a
E302026	宋纘	송찬	宋贊		礪山 宋	直長	安東權氏成化譜	2	49	a
E302028	宋忱	송침	宋		礪山 宋		安東權氏成化譜	2	49	a
E302034	宋誠	송성	宋		礪山 宋		安東權氏成化譜	2	49	a
5b2d649d-2d7a-44be-999c-e11332e55bc2	崔春坊				和順 崔		安東權氏成化譜	2	49	b
70af8016-614b-42ca-a523-e3e8950b721d	崔漢苑				和順 崔		安東權氏成化譜	2	49	b
E302056	李宗幹	이종간	李			通贊	安東權氏成化譜	2	49	b
E302062	李撝謙	이	李		碧珍 李	 	安東權氏成化譜	2	49	b
E302063	金怡	김이				護軍	安東權氏成化譜	2	49	b
E302065	金承重	김승중	金			 	安東權氏成化譜	2	49	b
E302066	金承宗	김승종	金			 	安東權氏成化譜	2	49	b
E302067	李鳴謙	이명겸	李		碧珍 李	府尹	安東權氏成化譜	2	49	b
E302069	郭得常	곽득상	郭		玄風 郭	司正	安東權氏成化譜	2	49	b
E302081	李承溫	이승온	李		碧珍 李	殿直	安東權氏成化譜	2	49	b
E302082	李永年	이영년	李		碧珍 李	 	安東權氏成化譜	2	49	b
E302083	全粹	전수	全			 	安東權氏成化譜	2	49	b
E302087	李承順	이승순	李		碧珍 李	別侍	安東權氏成化譜	2	49	b
E302088	李澄玉	이징옥	李		梁山 李	都節制使	安東權氏成化譜	2	49	b
E302090	李至	이지	李			錄事	安東權氏成化譜	2	49	b
E302092	李伯堅	이백견	李		驪興 李	縣監	安東權氏成化譜	2	49	b
E302094	盧抃文				長淵 盧	護軍	安東權氏成化譜	2	49	b
E302096	盧漢臣	노한신	盧		長淵 盧	 	安東權氏成化譜	2	49	b
E302097	李好謙	이호겸	李		碧珍 李	郡事	安東權氏成化譜	2	49	b
E302105	李承彦	이승언	李		碧珍 李	生員	安東權氏成化譜	2	49	b
E402614	李愼之	이신지	李		碧珍 李	司直	安東權氏成化譜	2	49	b
E501513	崔仲淸	최중청	崔重淸		和順 崔		安東權氏成化譜	2	49	b
E900771	高台翼	고태익	高		濟州 高	僉知	安東權氏成化譜	2	49	b
683cf895-24f4-4302-a55a-4d232f2ade5c	李秀英				碧珍 李		安東權氏成化譜	2	50	a
8fa62ca4-5680-486e-bd59-846187a12dd9	李秀岡				碧珍 李		安東權氏成化譜	2	50	a
a3c732a7-b861-49f1-bf4d-1b81fb409e03	李秀珍				碧珍 李		安東權氏成化譜	2	50	a
E302123	李仲行	이중행	李		碧珍 李	生員	安東權氏成化譜	2	50	a
E302124	琴貴同	금귀동	琴			司直	安東權氏成化譜	2	50	a
E302143	金致常	김치상	金			忠贊衛	安東權氏成化譜	2	50	a
E302145	柳仲孫	유중손	柳		文化 柳		安東權氏成化譜	2	50	a
E302148	李彭㱓	이팽령	李		碧珍 李	 	安東權氏成化譜	2	50	a
E302149	柳宙	유연	柳淵			 	安東權氏成化譜	2	50	a
E302152	李仲權	이중권	李		碧珍 李	 	安東權氏成化譜	2	50	a
E302153	朴成枝	박성지	朴			別侍	安東權氏成化譜	2	50	a
E302163	李宗明	이종명	李			司直	安東權氏成化譜	2	50	a
E302165	李仲林	이중림	李		碧珍 李	司正	安東權氏成化譜	2	50	a
E302166	呂諫	여간			星州 呂		安東權氏成化譜	2	50	a
E302176	權孝憲	권효헌				護軍	安東權氏成化譜	2	50	a
E302178	權繼孫	권계손				 	安東權氏成化譜	2	50	a
E302179	權繼平	권계평				 	安東權氏成化譜	2	50	a
E302180	權繼錘	권계삽				 	安東權氏成化譜	2	50	a
E302183	任慶	임경				萬戶	安東權氏成化譜	2	50	a
E302185	任繼宗	임계종				司直	安東權氏成化譜	2	50	a
E302186	曺漢忠	조한충				司直	安東權氏成化譜	2	50	a
E302188	任繼元	임계원				司正	安東權氏成化譜	2	50	a
E302189	曺匡輔	조광보				 	安東權氏成化譜	2	50	a
E402615	李思之	이사지	李		碧珍 李	司直	安東權氏成化譜	2	50	a
E105013	金季溫	김계온			海平 金	 	安東權氏成化譜	2	50	b
E300640	金文尙	김문상	金		海平 金	郡事	安東權氏成化譜	2	50	b
E300948	金孟廉				海平 金	 	安東權氏成化譜	2	50	b
E302191	李文通	이문통			星山 李		安東權氏成化譜	2	50	b
E302193	李孟達	이맹달			星山 李	 	安東權氏成化譜	2	50	b
E302198	崔淨	최정			江陵 崔	司勇	安東權氏成化譜	2	50	b
E302209	李孟强	이맹강			星山 李	 	安東權氏成化譜	2	50	b
E302210	金遵禮	김준례			海平 金	郡事	安東權氏成化譜	2	50	b
E302216	金孟義	김맹의			海平 金	 	安東權氏成化譜	2	50	b
E302226	金孟恥	김맹치			海平 金	內直	安東權氏成化譜	2	50	b
E302234	金孟性	김맹성			海平 金	進士	安東權氏成化譜	2	50	b
E302235	李世英	이세영			星山 李		安東權氏成化譜	2	50	b
E302237	河孟湜	하맹식				 	安東權氏成化譜	2	50	b
E302243	金孟溫	김맹온			海平 金	內直	安東權氏成化譜	2	50	b
E302244	金仲溫	김중온			海平 金	 	安東權氏成化譜	2	50	b
E302251	崔滋	최자			永川 崔	僉知	安東權氏成化譜	2	50	b
E302253	金先	김선	金瑄		咸昌 金	進士 	安東權氏成化譜	2	50	b
E302259	李從法	이종법			碧珍 李	 	安東權氏成化譜	2	50	b
E302260	李遇良	이우량			碧珍 李	護軍	安東權氏成化譜	2	50	b
E402618	李粹之				碧珍 李	監務	安東權氏成化譜	2	50	b
E000925	李壽朋	이수붕	李壽明		興陽 李	郡守	安東權氏成化譜	2	51	a
E000993	李惟康	이유강	李		碧珍 李		安東權氏成化譜	2	51	a
E100984	姜應謙	강응겸	姜			縣監	安東權氏成化譜	2	51	a
E101014	李壽川	이수천	李壽千		興陽 李	判官	安東權氏成化譜	2	51	a
E101049	鄭懷雅	정회아	鄭			判官	安東權氏成化譜	2	51	a
E101052	李壽蒙	이수몽	李		興陽 李	萬戶	安東權氏成化譜	2	51	a
E101102	李壽昌	이수창	李		興陽 李	 	安東權氏成化譜	2	51	a
E302263	朴紹祖	박소조	朴		咸陽 朴	縣監	安東權氏成化譜	2	51	a
E302265	朴貴孫	박귀손	朴		咸陽 朴	護軍	安東權氏成化譜	2	51	a
E302286	金仲訥	김중눌	金		善山 金		安東權氏成化譜	2	51	a
E302305	李惟孝				碧珍 李	將仕郎	安東權氏成化譜	2	51	a
E302331	李惟精	이유정	李		碧珍 李	 	安東權氏成化譜	2	51	a
E302336	金輪	김륜	金			別坐	安東權氏成化譜	2	51	a
E302348	李亨元	이형원	李		光州 李	經歷	安東權氏成化譜	2	51	a
E302366	尹孜善	윤자선	尹		坡平 尹		安東權氏成化譜	2	51	a
E302370	李健	이건	李		碧珍 李	護軍	安東權氏成化譜	2	51	a
E302371	李坤元	이곤원	李		碧珍 李	別侍	安東權氏成化譜	2	51	a
E302372	李坤亨	이곤형	李		碧珍 李	 	安東權氏成化譜	2	51	a
E302373	李永鐵	이영철	李		碧珍 李	 	安東權氏成化譜	2	51	a
E402091	李堰	이언	李		興陽 李	府尹	安東權氏成化譜	2	51	a
E302374	李係	이계	李		碧珍 李	司直	安東權氏成化譜	2	51	b
E302375	李義同	이의동	李義仝		碧珍 李	 	安東權氏成化譜	2	51	b
E302384	李敬同	이경동	李敬仝		碧珍 李	 	安東權氏成化譜	2	51	b
E302408	李介同	이순동	李順仝	李蒙同	碧珍 李	 	安東權氏成化譜	2	51	b
