biog_id	x姓名	name	generation	inferred_choronym
E200268	徐邇	Sŏ I	18	
EB03973	徐方賣	Sŏ Pangmae	20	
EB03974	徐方千	Sŏ Pangch'ŏn	20	
EB03972	徐方同	Sŏ Pangdong	20	
E306018	徐福	Sŏ Pok	18	
E901810	徐福慶	Sŏ Pokkyŏng	19	
E104045	徐趕	Sŏ Kan	20	
E300193	徐岡		19	
E205659	徐艮元	Sŏ Yangwŏn	19	
EC00411	徐耇	Sŏ Ku	19	
E306015	徐貴祥	Sŏ Kwisang	17	
EB03971	徐恒	Sŏ Hang	19	
E402257	徐渙	Sŏ Hwan	17	
E905060	徐吉昌	Sŏ Kilch'ang	19	
E302610	徐濟	Sŏ Che	21	
EB01634	徐景興	Sŏ Kyŏnghŭng	18	
E901695	徐居廣	Sŏ Kŏgwang	18	
E901807	徐居正	Sŏ Kŏjŏng	18	
E205652	徐坎元	Kwŏn	19	
E202169	徐鈩	Sŏ Hwan	19	
EA04327	徐眉壽	Sŏ Misu	19	
E201944	徐孟達	Sŏ Maengdal	18	
E302612	徐孟元	Sŏ Maengwŏn	22	
E400244	徐彌性	Sŏ Misŏng	17	
E901730	徐彭呂	Sŏ P'aengnyŏ	19	
E901697	徐彭召	Sŏ P'aengso	19	
EA04329	徐千壽	Sŏ Ch'ŏnsu	19	
E102416	徐赾	Sŏ Kŭn	19	
E300201	徐山甫		20	
E205646	徐涉	Sŏ Sŏp	18	
E402534	徐師川	Sŏ Sach'ŏn	18	
E101951	徐順元	Sŏ Sunwŏn	20	
EA04328	徐萬壽	Sŏ Mansu	19	
E900102	徐熙	Sŏ Hŭi	20	
E306019	徐禧	Sŏ Hŭi	18	
9e47bfa3-cc3e-46f6-8f1f-f6f4bea65592	徐下通		20	
E201991	徐現	Sŏ Hyŏn	18	
D206757	徐孝順	Sŏ Hyosun	15	
EB03112	徐億壽	Sŏ Ŏksu	19	
E402317	徐愈	Sŏ Yu	17	
E201992	徐允德	Sŏ Yundŏk	19	
E201993	徐允福	Sŏ Yunbok	19	
E402364	徐允貴	Sŏ Yun'gwi	17	
E900100	徐貞壽	Sŏ Chŏngsu	19	
E205651	徐震元	Sŏ Chinwŏn	19	
E306017	徐祉	Sŏ Chi	18	
E402376	徐仲夏	Sŏ Chungha	17	
E400099	許案	Hŏ An	17	
E200285	許埰	Hŏ Ch'ae	21	
E400100	許菜	Hŏ Ch'ae	17	
E203389	許曾		20	
EB04217	許曾	Hŏ Chŭng	18	
E400096	許柴	Hŏ Si	18	
E300482	許菖	Hŏ Ch'ang	18	
D206734	許昶	Hŏ Ch'ang	15	
EA00123	許琛	Hŏ Ch'im	19	
EB04216	許諶	Hŏ Sim	17	
E202420	許誠	Hŏ Sŏng	18	
E502855	許崇	Hŏ Sung	21	
E305057	許稠	Hŏ Cho	18	
E902617	許琡	Hŏ Suk	19	
E305043	許從恒	Hŏ Chonghang	18	
E904656	許從孫	Hŏ Chongson	21	
E201887	許琮	Hŏ Chong	20	
EB02937	許達	Hŏ Tal	18	
E200381	許聃壽		19	
E205735	許憺	Hŏ Tam	20	
EA00397	許宕		20	
E902647	許羝	Hŏ Chŏ	19	
E902318	許迪	Hŏ Chŏk	20	
EA03910	許璠	Hŏ Pŏn	20	
E902596	許扉	Hŏ Pi	17	
E502881	許復亨		20	
E902298	許該	Hŏ Hae	18	
EB03151	許珪	Hŏ Kyu	20	
E202991	許海	Hŏ Hae	19	
E103706	許浩	Hŏ Ho	18	
E400078	許恒	Hŏ Hang	16	
E402319	許衡	Hŏ Hyŏng	17	
E900111	許蘅	Hŏ Hyŏng	19	
E400079	許桓	Hŏ Hwan	16	
E902663	許葟	Hŏ Hwang	18	
E400090	許隮	Hŏ Che	17	
E000226	許輯	Hŏ Chip	19	
E902632	許瑊	Hŏ Kam	20	
E400091	許階	Hŏ Kye	17	
EC02303	許誡	Hŏ Kye	20	
E201384	許謹	Hŏ Kŭn	19	
D400075	許璡	Hŏ Chin	15	
E902315	許逕	Hŏ Kyŏng	20	
E902317	許逕	Hŏ Kyu	20	
EA03221	許敬	Hŏ Kyŏng	20	
E202989	許均	Hŏ Kyun	18	
E502878	許峻	Hŏ Chun	21	
EA03223	許揆		21	
E202274	許禮	Hŏ Rye	19	
E902301	許連	Hŏ Ryŏn	20	
E400088	許憐	Hŏ Rin	17	
E200522	許璘	Hŏ Kon	19	
E301266	許羚	Hŏ Ryŏng	19	
E400089	許陸	Hŏ Ryuk	17	
E902299	許綿	Hŏ Myŏn	19	
EA00614	許珉	Hŏ Min	19	
E905189	許末石	Hŏ Malsŏk	18	
E305064	許訥		19	
E400375	許愭	Hŏ Ki	16	
E201886	許確	Hŏ Hwak	21	
E200283	許認	Hŏ In	20	
E204675	許容	Hŏ Yong	19	
E900110	許瑞	Hŏ Sŏ	20	
E902651	許羶	Hŏ Chŏn	19	
D206732	許少由	Hŏ Soyu	14	
E301268	許蔘	Hŏ Sam	18	
E802700	許壽	Hŏ Su	21	
E902643	許樞	Hŏ Ch'u	17	
E200297	許塾	Hŏ Suk	21	
E902326	許遂		20	
E902598	許蓀	Hŏ Son	18	
E200288	許塘		21	
EA03214	許倜	Hŏ Ch'ŏk	18	
EC00312	許晩石	Hŏ Mansŏk	18	
EA03217	許諴	Hŏ Ham	19	
E102802	許祥	Hŏ Sang	19	
E300211	許孝舜	Hŏ Hyosun	20	
E202304	許休	Hŏ Hyu	20	
E305061	許詡	Hŏ Hu	19	
E200304	許壎	Hŏ Hun	21	
E902607	許薰	Hŏ Hun	18	
E102806	許珚	Hŏ Yŏn	19	
E203063	許岩	Hŏ Am	21	
E103564	許衍	Hŏ Yŏn	20	
E400098	許檃	Hŏ Ŭn	17	
EC00831	許顒	Hŏ Hyŏng	21	
E902613	許瑗		19	1
E103873	許慥	Hŏ Cho	20	
E205644	許長民	Hŏ Changmin	18	
E303570	許長孫	Hŏ Changson	19	
E100705	許禎	Hŏ Chŏng	17	
EC04166	許振	Hŏ Chin	21	
D200013	許之惠		17	1
EB04215	許之信	Hŏ Chisin	16	
E902615	許芝	Hŏ Chi	18	
E200286	許埴	Hŏ Sik	21	
E902327	許鉄柱		21	
E305723	許誌	Hŏ Chi	19	
E402400	許周	Hŏ Chu	17	
EA01032	許作	Hŏ Chak	20	
EB02943	宣孝老	Sŏn Hyono	20	
E302697	玄賁	Hyŏn Pun	20	
E300246	玄俊	Hyŏn Chun	21	
E203053	玄碩珪	Hyŏn Sŏkkyu	20	
E701503	玄思肅		22	
E000796	薛成林	Sŏl Sŏngnim	20	
E101424	薛誠	Sŏl Sŏng	21	
E303028	薛墀	Sŏl Chi	21	
E000806	薛季剛	Sŏl Kyehan	21	
EA04350	薛堅壽	Sŏl Kyŏnsu	21	
E000854	薛茂林	Sŏl Murim	20	
E000797	薛孟岡	Sŏl Maenggang	21	
E303029	薛坪	Sŏl P'yŏng	21	
E000795	薛晳	Sŏl Sŏk	19	
EA04354	薛岩壽	Sŏl Amsu	21	
E904929	薛義孫	Sŏl Ŭison	20	
EA04351	薛億壽	Sŏl Ŏksu	21	
E203286	薛貞新	Sŏl Chŏngsin	20	
E000802	薛仲剛	Sŏl Chunggang	21	
E203799	薛柱		19	
E305949	延保	Yŏn Po	19	
E305946	延庇	Yŏn Pi	17	
E205750	延井渫	Yŏn Chŏngsŏl	18	
E305948	延勉善	Yŏn Myŏnsŏn	18	
E305950	延効善		18	
E303567	嚴得正	Ŏm Tŭkchŏng	18	
E402416	嚴敏	Ŏm Min	17	
E202984	嚴尙仁	Ŏm Sangin	18	
E305821	嚴自謙	Ŏm Chagyŏm	17	
E901274	陽穋	Yang Ryuk	20	
E201300	楊處離	Yang Chari	20	
E201299	楊處順	Yang Ch'ŏsun	20	
E201080	楊處汀	Yang Ch'ŏjŏng	20	
E201033	楊澹	Yang Tam	20	
E301961	楊道	Yang To	18	
E201035	楊漑	Yang Kae	20	
E201048	楊和	Yang Hwa	18	
E201381	楊赫	Yang Hyŏk	18	
E201018	楊厚	Yang Hu	18	
E201301	楊濟	Yang Che	18	
E201083	楊繼男	Yang Kyenam	19	
E201078	楊繼童	Yang Kyedong	19	
E201075	楊繼元	Yang Kyewŏn	19	
E201079	楊繼宗	Yang Kyejong	19	
E201000	楊景	Yang Kyŏng	18	
E201034	楊浚	Yang Chun	20	
E201077	楊克明	Yang Kŭngmyŏng	20	
E201076	楊克仁	Yang Kŭgin	20	
E200997	楊孟赴	Yang Maengdu	19	
E201023	楊沔	Yang Myŏn	20	
E201057	楊培	Yang Pae	18	
E807657	楊仁伯	Yang Inbaek	16	
E301964	楊石堅	Yang Sŏkkyŏn	19	
E205032	楊世英	Yang Seyŏng	20	
EA02761	楊守道	Yang Sudo	19	
E205029	楊守泗	Yang Susa	19	
E100107	楊淑	Yang Suk	23	
E201307	楊順達	Yang Sundal	19	
E201352	楊悌達	Yang Chedal	20	
E200032	楊天祿	Yang Ch'ŏllok	17	
E200027	楊天植	Yang Ch'ŏnsik	17	
E201341	楊孝達	Yang Hyodal	19	
E201055	楊孝禮	Yang Hyorye	19	
E201049	楊孝仁	Yang Hyoin	19	
E201050	楊孝義	Yang Hyoŭi	19	
E201056	楊孝智	Yang Hyoji	19	
E201371	楊信達	Yang Sindal	21	
E201086	楊修	Yang Su	18	
E201297	楊億	Yang Ŏk	19	
E200995	楊雍	Yang Ong	18	
E301971	楊有汀	Yang Yujŏng	19	
E301969	楊有沚	Yang Yuji	19	
E201092	楊有宗	Yang Yujong	19	
E200030	楊震	Yang Chin	17	
D200028	楊之壽	Yang Chisu	16	
E201305	楊治	Yang Ch'i	18	
E201020	楊子淳	Yang Chasun	19	
E201037	楊子濡	Yang Chayu	20	
E505965	楊子贍	Yang Chach'ŏm	21	
E808037	楊子田	Yang Chajŏn	18	
E903095	宜春君	Yi Ujik	20	
E901493	義昌君	Yi Kong	19	
816532e4-eaed-42cb-8b14-6f5ee2c57058	尹[石+廉]		21	
E402204	尹邦昌	Yun Pangch'ang	17	
E700847	尹堡	Yun Po	20	
EB04030	尹堡	Yun Po	18	
6d1c1623-5a6c-4f5f-8ed7-368eedce7062	尹敝		18	
E104628	尹弼商	Yun P'ilsang	20	
E808028	尹汴	Yun P'an	17	
EC01336	尹濱	Yun Pin	18	
E300000	尹蕃	Yun Pŏn	17	
E903455	尹伯涓	Yun Paegyŏn	20	
E200338	尹伯焞	Yun Paekton	20	
E102541	尹伯煴	Yun Paegon	20	
E700959	尹採	Yun Ch'ae	21	
E102574	尹岑	Yun Cham	19	
EB04396	尹敞	Yun Ch'ang	17	
EC00832	尹承衡	Yun Sŭnghyŏng	20	
D300001	尹承禮	Yun Sŭngnye	16	
E902337	尹誠	Yun Sŏng	20	
E700840	尹墀	Yun Sŏ	20	
E605650	尹崇信	Yun Sungsin	20	
EA02991	尹崇智	Yun Sungji	20	
E102944	尹俶	Yun Suk	21	
E401876	尹處恭	Yun Ch'ŏgong	18	
E105055	尹處亨		19	
E401863	尹處敬	Yun Ch'ŏgyŏng	18	
E401867	尹處信	Yun Ch'ŏsin	20	
E105052	尹處元		19	
E105056	尹處貞		19	
E102535	尹慈	Yun Cha	19	
E202574	尹從生	Yun Chongsaeng	19	
b16a5fa3-3108-45fd-aca6-f987a3ca28f5	尹磪		21	
E401410	尹達成	Yun Talsŏng	18	
E901430	尹達蒙	Yun Talmong	19	
E202428	尹大德	Yun Taedŏk	20	
E502991	尹澹	Yun Tam	21	
E202538	尹堤	Yun Che	19	
E402215	尹抵	Yun Chŏ	17	
b0571644-e72b-4430-893c-69d5f67c9bb8	尹砥		21	
E402222	尹方慶	Yun Panggyŏng	17	
cfc44bb0-a259-457b-8f5b-b2dbed20a0b8	尹枌		20	
E300023	尹甫	Yun Po	22	
D105021	尹輔	Yun Po	16	
E104620	尹輔商	Yun Posang	20	
EA03028	尹復興	Yun Puhŭng	17	
E103981	尹垓	Yun Hae	18	
E203274	尹蓋孫	Yun Maengson	21	
860c1eda-0155-48d6-a891-fa1cb62111ac	尹杠		20	
E200488	尹恭	Yun Kong	22	
E700846	尹鉤	Yun Kyun	21	
E204181	尹遘	Yun Ku	20	
211a1baa-fe99-4f5c-9870-5685b43c2cb1	尹龜還		20	
E202815	尹龜蒙	Yun Kwimong	19	
E202813	尹龜年	Yun Kwinyŏn	20	
E202722	尹龜山	Yun Kwisan	19	
E202770	尹龜壽	Yun Kwisu	21	
E202783	尹龜㱓	Yun Kwiryŏng	19	
E903483	尹涵	Yun Ham	20	
E702028	尹瀚	Yun Han	21	
E700604	尹沆	Yun Hang	21	
E103644	尹壕	Yun Ho	19	
E302041	尹浩	Yun Ho	20	
E203135	尹洪	Yun Hong	19	
c507f87c-ee2e-49f4-9555-af996d706b8a	尹逅		21	
EC01370	尹華	Yun Hwa	20	
E203600	尹淮	Yun Hoe	16	
EA02798	尹環		20	
E202423	尹煥	Yun Hwan	18	
E905145	尹黃	Yun Hwang	18	
E105051	尹璜		18	
E202424	尹暉	Yun Hwi	19	
EC01226	尹惠	Yun Hye	21	
E900226	尹譓	Yun Hye	18	
E800131	尹渾	Yun Hon	20	
E800211	尹緝	Yun Chip	1	
EC01227	尹濟	Yun Che	21	
E800001	尹繼丁	Yun Kyejŏng	20	
EC00816	尹繼衡	Yun Kyehyŏng	20	
E300461	尹繼謙	Yun Kyegyŏm	20	
EA01615	尹繼興		19	
EB04189	尹繼佑	Yun Kyeu	19	
EC01337	尹瑊		19	
E903473	尹漸	Yun Chŏm	18	
c611faaa-ae4b-422e-9d26-c245dca62afc	尹江		21	
D105038	尹將		17	
f9afb1dd-b1ee-429b-baca-1cf381b9f701	尹金龜		21	
E202426	尹謹德	Yun Kŭndŏk	20	
E202550	尹進	Yun Chin	19	
E301197	尹景淵	Yun Kyŏngyŏn	18	
E904154	尹景源	Yun Kyŏngwŏn	17	
E202429	尹敬德	Yun Kyŏngdŏk	20	
E104619	尹坰	Yun Kyŏng	19	
E202484	尹炯	Yun Hyŏng	18	
E105026	尹救		18	
DB04620	尹就		17	
EC01348	尹琚		19	
E900217	尹擧莘	Yun Kŏsin	19	
E203398	尹俊丁	Yun Chunjŏng	20	
E100943	尹俊民	Yun Chunmin	21	
E102586	尹俊生	Yun Chunsaeng	20	
E000377	尹俊童	Yun Chundong	20	
E501291	尹俊文	Yun Chunmun	21	
E102584	尹俊元	Yun Chunwŏn	20	
E902216	尹峻	Yun Chun	19	
EB02049	尹浚	Yun Chun	19	
E401731	尹愷	Yun Kae	16	
E806582	尹侃	Yun Kan	21	
D402145	尹可觀	Yun Kagwan	16	
EC01154	尹可宣	Yun Kasŏn	19	
E103980	尹坤	Yun Kon	18	
E204580	尹勞謙	Yun Nogyŏm	19	
E203272	尹禮卿	Yun Yegyŏng	20	
E206434	尹礪		21	
E800181	尹洌	Yun Ryŏl	20	
EA02735	尹磷	Yun Rin	21	
E102783	尹湄	Yun Mi	20	
E401387	尹孟謙	Yun Maenggyŏm	19	
E203995	尹孟枝	Yun Maengji	19	
E400489	尹彌堅	Yun Migyŏn	19	
EC01368	尹沔	Yun Myŏn	19	
E102560	尹敏	Yun Min	19	
E800021	尹末丁	Yun Malchŏng	20	
E103990	尹磻	Yun Pŏn	20	
E806681	尹磻		21	
E700607	尹滂	Yun Pang	21	
E401044	尹麃	Yun P'yo	18	
E104654	尹培		19	1
E102558	尹彭壽	Yun P'aengsu	20	
a30f3649-54a8-4f49-8930-1c93e824b376	尹玭		18	
E105024	尹泙		19	
E201312	尹坡	Yun P'a	20	
EA02799	尹琦		20	
E503015	尹頎		1	
EC00731	尹起	Yun Ki	20	
E204183	尹起畎		20	
E202563	尹起莘	Yun Kisin	20	
E300010	尹欽	Yun Hŭm	19	
D401661	尹仁傑	Yun In'gŏl	16	
E202541	尹任	Yun Im	20	
E807768	尹任	Yun Im	16	
E300114	尹汝弼	Yun Yŏp'il	21	
E804945	尹汝霖	Yun Yŏrim	22	
EA02797	尹汭	Yun Ye	19	
EC01156	尹瑞	Yun Sŏ	20	
E102089	尹三山	Yun Samsan	17	
E204418	尹三童	Yun Samdong	20	
EA01480	尹三元	Yun Samwŏn	18	
E102526	尹善老		17	1
E600026	尹商老	Yun Sangno	21	
EC02117	尹韶	Yun So	19	
D206626	尹紹宗	Yun Sojong	15	
E301163	尹莘起	Yun Sin'gi	20	
EC02322	尹深	Yun Sim	19	
E903452	尹沈	Yun Ch'im	18	
E700605	尹愼德	Yun Sindŏk	20	1
E402402	尹生		17	
E901563	尹師點	Yun Sajŏm	20	
EC01286	尹師甫	Yun Sabo	19	
EA00379	尹師華	Yun Sahwa	21	
E104640	尹師路	Yun Saro	20	
E104651	尹師孟	Yun Samaeng	20	
E903221	尹師商	Yun Sasang	20	
E904096	尹師晳	Yun Sasŏk	20	
E401444	尹師夏	Yun Saha	20	
E104660	尹師殷	Yun Saŭn	20	
E104644	尹師有	Yun Sayu	20	
E104648	尹師淵	Yun Sayŏn	20	
E206849	尹師真	Yun Sagŏn	19	
E304881	尹師周	Yun Saju	20	
E102766	尹石丁	Yun P'ilchŏng	20	
EC01204	尹湜	Yun Sik	19	
E300008	尹士昐	Yun Sabun	18	
E300459	尹士昕	Yun Sahŭn	18	
E300021	尹士昫	Yun Sayun	21	
E000157	尹士元	Yun Sawŏn	19	
E501114	尹壽千		21	
E202543	尹壽生	Yun Susaeng	21	
E204416	尹叔命	Yun Sungmyŏng	19	
E902338	尹淑	Yun Suk	21	
E102546	尹恕	Yun Sŏ	19	
E800111	尹數丁	Yun Ŭnjŏng	20	
E502993	尹碩	Yun Sŏk	22	
EB02747	尹碩輔	Yun Sŏkpo	20	
EB02736	尹思	Yun Sa	19	
E900269	尹思涵	Yun Saham	20	
E900234	尹思深	Yun Sasim	19	
E900227	尹思沈	Yun Sach'im	19	
E401862	尹思修	Yun Sasu	17	
baaa8958-d163-4831-a791-baf1ecef7c75	尹松壽		20	
E402522	尹太山	Yun T'aesan	18	
EC02259	尹坦	Yun T'an	20	
E804991	尹湯老	Yun T'angno	20	
E300115	尹塘	Yun Tang	18	
EA00262	尹汀	Yun Ponam	20	
EC01239	尹汀	Yun Chŏng	21	
E700609	尹沱	Yun T'a	21	
EC01159	尹琓	Yun Wan	20	
E102788	尹緯	Yun Wi	1	
EC01162	尹渭		20	
EC04124	尹五福	Yun Chikpok	20	
E101381	尹塢	Yun O	21	
E104618	尹希齊	Yun Hŭije	18	
E402477	尹希宗	Yun Hŭijong	16	
E202717	尹熺	Yun Hŭi	18	
E203845	尹喜男	Yun Hŭinam	20	
E102562	尹喜孫	Yun Hŭison	20	
EA03135	尹顯孫		20	
EC00724	尹顯行	Yun Hyŏnhaeng	20	
E105045	尹孝順		19	1
E900436	尹孝孫	Yun Hyoson	19	
EC00815	尹孝孫	Yun Hyoson	19	
E203051	尹孝祥	Yun Hyosang	20	
E104830	尹屑	Yun Sŏl	18	
E203608	尹瀣	Yun Hae	21	
E202539	尹鐔	Yun Sim	21	
E104637	尹興商	Yun Hŭngsang	20	
E400791	尹須彌	Yun Sumi	18	
E300478	尹頊		21	
EA01005	尹昫		20	
EC00614	尹萱		20	
E202440	尹暄	Yun Hwŏn	19	
E104673	尹壎	Yun Hun	19	
E304508	尹峋	Yun Sun	19	
E102754	尹延齡	Yun Yŏllyŏng	19	
E102777	尹延命	Yun Yŏnmyŏng	19	
E102787	尹延年	Yun Yŏnnyŏn	19	
E102582	尹巖	Yun Am	19	
EC01406	尹巖		21	
E901437	尹沂	Yun Ki	20	
EA02145	尹殷老	Yun Ŭllo	22	
E401445	尹垠	Yun Ŭn	19	
EA00744	尹垠		19	
393ada6b-1035-42a2-aba5-2b3ff88d7a91	尹銀同		20	
E402650	尹膺	Yun Ŭng	17	
E700631	尹由德	Yun Yudŏk	20	
E104631	尹佑商	Yun Usang	20	
E102527	尹愚	Yun U	19	
EC02118	尹羽	Yun Ch'wiŭn	21	
deaf2e37-ce93-4c4b-9bc5-f0631dc49077	尹羽		20	
E401218	尹瑀		18	
a9330f9d-c931-4dd8-a3c4-1cee1534b35f	尹玉龜		21	
E202576	尹遇	Yun U	19	
a2a83419-53e0-4f7d-b2b8-e7d867f16d60	尹遇		21	
E102756	尹遇丁	Yun Ujŏng	20	
E102557	尹愈	Yun Yu	19	
E205571	尹礇	Yun Uk	21	
E102531	尹元根	Yun Wŏn'gŭn	20	
E905182	尹元根	Yun Wŏn'gŭn	20	
E206334	尹瑗	Yun Ching	20	
E300713	尹瑗	Yun Kŭn	19	
E701128	尹雲孫	Yun Unson	20	
E202486	尹贊	Yun Ch'an	19	
E800091	尹贊丁	Yun Ch'anjŏng	20	
E104652	尹增	Yun Chŭng	19	
E401411	尹彰	Yun Ch'ang	17	
EB04420	尹召	Yun So	19	
E302989	尹晢		20	
EC01405	尹蓁		20	
E102579	尹之崇	Yun Chisung	20	
E102578	尹之崗	Yun Chigang	20	
E102577	尹之峻	Yun Chijun	20	
E102576	尹之崑	Yun Chigon	20	
E905086	尹之崑	Yun Chigon	19	
EC01601	尹之崙	Yun Chiryun	20	
E102581	尹之嶸	Yun Chiyŏng	20	
EA03435	尹之行	Yun Chihaeng	19	
E101859	尹之峀	Yun Chisu	20	
E104454	尹志夏	Yun Chiha	20	
E807868	尹忠毅	Yun Ch'ungŭi	18	
E102307	尹仲涓	Yun Chungyŏn	20	
E102547	尹仲鈞	Yun Chunggyun	20	
E900437	尹仲孫	Yun Chungson	19	
df1313d1-6439-4123-9099-c9ae0c894e4d	尹珠		18	
EC01203	尹濁	Yun T'ak	19	
E302366	尹孜善	Yun Chasŏn	21	
EB02048	尹子濂	Yun Charyŏm	18	
EC01288	尹子濚	Yun Chayŏng	19	
E301195	尹子雲	Yun Chaun	20	
E900435	尹自洪	Yun Chahong	18	
E400487	尹自堅	Yun Chagyŏn	17	
E104832	尹自水	Yun Chasu	19	
E104831	尹自雲	Yun Chaun	19	
EC01289	尹漬	Yun Chi	20	
ce38a80b-32f5-4933-b963-4419c9a84e27	尹𡵻		19	
0197fef1-ab47-790d-b99b-9219164ad72f	尹𤨢		18	
E306064	引順岑	In Sunjam	17	
E807947	余孝恭	Yŏ Hyogong	17	
E303619	兪渾	Yu Hon	20	
E206294	兪觧	Yu Hae	18	
E200744	兪謹	Yu Kŭn	20	
E104880	兪卿老	Yu Kyŏngno	19	
E204547	兪石蕃	Yu Sŏkpŏn	19	
E204545	兪信	Yu Sin	18	
EB04146	兪以諫	Yu Igan	19	
E206296	兪益昌	Yu Ikch'ang	19	
E305924	兪元老	Yu Wŏllo	18	
E102549	兪惲	Yu Un	20	
EC00627	兪造	Yu Cho	19	
EC04149	兪長孫	Yu Changson	20	
E104242	兪宗道	Yu Chongdo	18	
E302527	魚繼良	Ŏ Kyeryang	20	
EC01519	魚孟淳	Ŏ Maengsun	22	
EB04205	魚孟渾	Ŏ Maenghon	22	1
E901212	魚孟濂	Ŏ Maengnyŏm	21	
EC01517	魚世恭	Ŏ Segong	21	
EA04208	魚世謙	Ŏ Segyŏm	20	
E304030	禹拜昌	U Paech'ang	21	
E300225	禹晨	U Sin	19	
E401841	禹承瓊	U Sŭnggyŏng	17	
EA00490	禹晟		19	
E204737	禹誠老	U Sŏngno	18	
E204678	禹從夏	U Chongha	19	
E200958	禹從殷	U Chongŭn	19	
E204728	禹從周	U Chongju	19	1
E202847	禹得圭	U Tŭkkyu	19	
E000519	禹垓		20	
E204742	禹恭老	U Kongno	18	
138ef0ef-9a16-453a-b0ed-b6e38e57e1d2	禹貴榮		19	
f137d7bd-99db-4aad-becb-dd590bd83d6f	禹貴山		19	
E900718	禹亨孫	U Hyŏngson	19	
EC00313	禹繼蕃	U Kyeban	18	
E204805	禹繼老	U Kyero	18	
E300913	禹繼忠		18	
EB01886	禹敬宗	U Kyŏngjong	19	
E905033	禹敬祖	U Kyŏngjo	19	
E104336	禹埈		17	
E903511	禹克孝	U Kŭkhyo	20	
E103717	禹埨	U Ryun	20	
E201109	禹培	U Pae	21	
E204934	禹彭世	U P'aengse	20	
E204806	禹謙		19	
E204815	禹讓		19	
EB04011	禹仁熟	U Insuk	17	
E000538	禹埏	U Yŏn	19	
E204730	禹守老	U Suro	18	
E000525	禹樹	U Su	20	
E204788	禹舜老	U Sullo	18	
E204751	禹碩孫	U Sŏkson	19	
E204743	禹賢孫	U Hyŏnson	19	
E204736	禹孝安	U Hyoan	19	
E204731	禹孝誠		19	
EA00210	禹孝謹	U Hyogŭn	19	
E201102	禹孝新	U Hyosin	20	
E204800	禹信老	U Sillo	18	
E200959	禹元老	U Wŏllo	18	
E700024	禹允功	U Yun'gong	20	
E605652	禹貞老	U Chŏngno	18	
E203806	禹治江		18	
E305811	禹治汝	U Ch'iyŏ	17	
E206348	禹自淮	U Chahoe	18	
E401890	禹宗夏	U Chongha	18	
E000644	庾碩輔	Yu Sŏkpo	21	
E200576	庾止府	Yu Chibu	20	
266c9825-0b6b-4b0a-83ee-9abf01f18b6c	元 昭宗	Wŏn Sojong	15	
E402558	元賓	Wŏn Pin	16	
E400392	元昌命	Wŏn Ch'angmyŏng	18	
E402561	元忱	Wŏn Ch'im	17	
E304927	元崇	Wŏn Sung	18	
EA02943	元崇信		18	1
E103782	元淳	Wŏn Sun	20	
E807923	元達廷	Wŏn Talchŏng	18	
E304713	元德崇	Wŏn Tŏksung	18	
E304715	元德仁	Wŏn Tŏgin	18	
E201472	元德秀	Wŏn Tŏksu	18	
E104187	元槪	Wŏn Kae	19	
E300131	元恭		18	1
E304726	元規	Wŏn Kyu	19	
E304900	元龜	Wŏn Kwi	18	
D400343	元龜壽	Wŏn Kusu	16	
D402557	元顥	Wŏn Ho	15	
E304928	元和	Wŏn Hwa	18	
E304980	元亨	Wŏn Hyŏng	18	
E402560	元恢		18	
E206375	元瑾	Wŏn Kŭn	20	
E304737	元矩	Wŏn Ku	19	
E302473	元俊	Wŏn Chun	19	
EC00719	元隆	Wŏn Yung	19	
E304916	元蒙	Wŏn Mong	18	
E402562	元閔生	Wŏn Minsaeng	18	
EB04219	元明山	Wŏn Myŏngsan	19	1
EA00618	元乃仁		18	
E304772	元全	Wŏn Chŏn	19	
E305777	元三孫	Wŏn Samson	17	
E103738	元昇	Wŏn Sŭng	20	
EC01207	元壽命	Wŏn Maengsu	20	
EC01222	元壽山	Wŏn Susan	20	
D400365	元松壽	Wŏn Songsu	16	
D400345	元倜	Wŏn Ch'ŏk	17	
D400390	元庠	Wŏn Sang	17	
E802487	元孝恭	Wŏn Hyogong	20	
EC01206	元孝然	Wŏn Hyoyŏn	19	
D400348	元信	Wŏn Sin	17	
D400387	元序	Wŏn Sŏ	17	
E402573	元宣	Wŏn Sŏn	16	
EA02335	元學	Wŏn Hak	19	
E402559	元恂	Wŏn Sun	17	
E201473	元訓	Wŏn Hun	17	
E304738	元益達	Wŏn Iktal	18	
E304725	元益壽	Wŏn Iksu	18	
E401911	元寅	Wŏn In	16	
E401910	元胤	Wŏn Yun	17	
E402574	元有容	Wŏn Yuyong	17	
E402575	元有生	Wŏn Yusaeng	17	
E400085	元有文	Wŏn Yumun	17	
E202000	元至於	Wŏn Chiŏ	19	
E304800	元自恭	Wŏn Chagong	19	
E304802	元自敬	Wŏn Chagyŏng	19	
E304826	元自讓	Wŏn Chayang	19	
E304797	元自貞	Wŏn Chajŏng	18	
E304771	元自正	Wŏn Chajŏng	18	
E900368	元自直	Wŏn Chajik	18	
D206796	允文	Yun Mun	13	
EB04342	張安之	Chang Anji	16	1
E104403	張承良	Chang Sŭngnyang	20	
E402581	張誠之	Chang Sŏngji	17	
EA00358	張崇理		19	
E204856	張翟	Chang Chŏk	19	
E206718	張斐	Chang Pi	16	
EA00195	張俌	Chang Po	18	
E400672	張季昌	Chang Kyech'ang	18	
E201090	張季叔	Chang Kyesuk	19	
EA02382	張季孫	Chang Kyeson	1	
